comuna,dormitorios,baños,estacionamientos,bodegas,superficie_total,superficie_util,precio,gastos_comunes,lat,long,precio_total,distancia_estacion,estacion_cercana
Independencia,1.0,1.0,0.0,0.0,23.0,23.0,250000.0,43677.0,-33.406788,-70.663597,293677.0,240.702638250611,Plaza Chacabuco
Independencia,2.0,1.0,0.0,1.0,44.0,41.0,320000.0,55000.0,-33.4126782,-70.6550924,375000.0,588.3528644979856,Hospitales
Independencia,1.0,1.0,1.0,0.0,33.28,35.48,380000.0,50990.0,-33.40662,-70.666893,430990.0,542.7715008537448,Plaza Chacabuco
Independencia,2.0,2.0,0.0,0.0,50.0,50.0,380000.0,50000.0,-33.4299192,-70.6562492,430000.0,541.2557997347681,Puente Cal y Canto
Independencia,2.0,2.0,1.0,1.0,51.85,51.85,475000.0,0.0,-33.419086,-70.659668,475000.0,366.929599551017,Hospitales
Independencia,1.0,1.0,1.0,0.0,42.0,42.0,370000.0,50000.0,-33.4097178,-70.6546523,420000.0,702.0399929809729,Plaza Chacabuco
Independencia,1.0,1.0,0.0,0.0,30.0,30.0,243344.0,0.0,-33.4226695,-70.6551854,243344.0,533.6625270948957,Hospitales
Independencia,3.0,2.0,0.0,0.0,78.0,73.0,520000.0,70000.0,-33.4065304,-70.6640145,590000.0,275.3828318260773,Plaza Chacabuco
Independencia,3.0,2.0,1.0,1.0,59.0,54.0,450000.0,79000.0,-33.4139602,-70.6545925,529000.0,458.32669603565233,Hospitales
Independencia,2.0,1.0,0.0,0.0,50.0,50.0,370000.0,77000.0,-33.4066911,-70.6635731,447000.0,236.61807854249832,Plaza Chacabuco
Independencia,1.0,1.0,0.0,0.0,47.0,31.0,360000.0,45000.0,-33.4190857,-70.6596697,405000.0,367.0653592129485,Hospitales
Independencia,1.0,1.0,0.0,1.0,64.0,33.0,430000.0,65000.0,-33.4205759,-70.6597626,495000.0,459.6813667190296,Hospitales
Independencia,3.0,1.0,0.0,0.0,51.0,51.0,519134.0,50000.0,-33.421525,-70.6632943,569134.0,789.3906385072306,Hospitales
Independencia,1.0,1.0,0.0,0.0,39.0,36.0,300000.0,60000.0,-33.4190857,-70.6596697,360000.0,367.0653592129485,Hospitales
Independencia,1.0,1.0,0.0,0.0,35.0,35.0,300000.0,58000.0,-33.4260745,-70.6578233,358000.0,923.4941832069507,Hospitales
Independencia,2.0,1.0,0.0,0.0,70.0,70.0,550000.0,75000.0,-33.4072197,-70.6599252,625000.0,141.8977770188424,Plaza Chacabuco
La Cisterna,1.0,1.0,1.0,1.0,31.0,31.0,310000.0,40000.0,-33.5229585,-70.658717,350000.0,476.05076998096246,El Parrón
La Cisterna,2.0,2.0,1.0,1.0,53.0,50.0,400000.0,70000.0,-33.5255277,-70.6519703,470000.0,899.4115876091133,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,39.0,39.0,295000.0,40000.0,-33.5428798,-70.6691113,335000.0,440.54439488350664,El Bosque
La Cisterna,3.0,1.0,0.0,0.0,55.0,53.0,460000.0,0.0,-33.5356409,-70.6711103,460000.0,651.6956022159573,La Cisterna
La Cisterna,2.0,1.0,0.0,0.0,42.0,40.0,356905.0,36000.0,-33.5406276,-70.6602041,392905.0,530.7916449280374,La Cisterna
La Cisterna,1.0,1.0,0.0,0.0,29.0,29.0,300000.0,0.0,-33.5437,-70.65741,300000.0,936.5196975723263,El Bosque
La Cisterna,3.0,1.0,1.0,0.0,50.0,47.0,370000.0,38000.0,-33.5257806,-70.6762961,408000.0,1364.9988746819624,El Parrón
La Cisterna,2.0,1.0,1.0,1.0,41.0,39.0,430000.0,70000.0,-33.5269896,-70.6600783,500000.0,151.2383254758972,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,30.0,28.0,290000.0,30000.0,-33.5166837,-70.6558721,320000.0,288.93296871145395,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,42.0,40.0,360000.0,60000.0,-33.5439776,-70.6585171,420000.0,829.4241077761508,El Bosque
La Cisterna,3.0,1.0,0.0,0.0,50.0,47.0,380000.0,45000.0,-33.5442053,-70.6546045,425000.0,1103.4833133237544,San Ramón
La Cisterna,1.0,1.0,0.0,0.0,32.5,32.5,300000.0,37513.0,-33.520267,-70.655602,337513.0,446.50958577042627,Lo Ovalle
La Cisterna,2.0,1.0,0.0,1.0,45.0,43.0,400000.0,50000.0,-33.5269896,-70.6600783,450000.0,151.2383254758972,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,39.48,39.48,335000.0,0.0,-33.51997,-70.65815,335000.0,301.1642270619597,Lo Ovalle
La Cisterna,2.0,1.0,1.0,1.0,45.0,43.0,430000.0,50000.0,-33.5269896,-70.6600783,480000.0,151.2383254758972,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,30.0,30.0,280000.0,35000.0,-33.5439061,-70.6579567,315000.0,881.1690809128432,El Bosque
La Cisterna,2.0,1.0,0.0,0.0,43.0,41.0,360000.0,60000.0,-33.5175393,-70.6524565,420000.0,596.923662021193,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,31.49,31.49,312000.0,58000.0,-33.536575,-70.663132,370000.0,147.4156943784332,La Cisterna
La Cisterna,2.0,1.0,0.0,0.0,41.93,41.93,387500.0,69000.0,-33.536575,-70.663132,456500.0,147.4156943784332,La Cisterna
La Cisterna,1.0,1.0,0.0,0.0,38.0,38.0,300000.0,0.0,-33.5401037,-70.6594373,300000.0,550.7571694792057,La Cisterna
La Cisterna,2.0,2.0,1.0,0.0,56.0,53.0,460000.0,60000.0,-33.5241956,-70.6549002,520000.0,672.0227237646347,El Parrón
La Cisterna,3.0,2.0,0.0,0.0,63.0,60.0,480000.0,0.0,-33.5397956,-70.6605924,480000.0,443.5295225096691,La Cisterna
La Cisterna,1.0,1.0,0.0,0.0,33.0,33.0,300000.0,0.0,-33.527359,-70.660126,300000.0,166.75576526002874,El Parrón
La Cisterna,2.0,1.0,0.0,0.0,3.0,52.0,380000.0,0.0,-33.526146,-70.662586,380000.0,99.5420002416716,El Parrón
La Cisterna,1.0,1.0,1.0,0.0,36.0,33.0,350000.0,45000.0,-33.5163474,-70.6626205,395000.0,363.0001221128802,Lo Ovalle
La Cisterna,3.0,1.0,0.0,0.0,58.0,55.0,380000.0,70000.0,-33.5197132,-70.6567421,450000.0,331.2064648323518,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,23.8,23.8,250000.0,26676.0,-33.520267,-70.655602,276676.0,446.50958577042627,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,46.0,43.0,350000.0,60000.0,-33.5176844,-70.6529608,410000.0,551.1041180553435,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,42.0,42.0,380000.0,0.0,-33.5241867,-70.6557662,380000.0,599.0030318685587,El Parrón
La Cisterna,3.0,2.0,0.0,0.0,50.0,48.0,330000.0,60000.0,-33.541295,-70.6751347,390000.0,947.1487288993541,El Bosque
La Cisterna,2.0,1.0,0.0,0.0,53.0,50.0,350000.0,40000.0,-33.5442053,-70.6546045,390000.0,1103.4833133237544,San Ramón
La Cisterna,3.0,2.0,1.0,1.0,54.0,50.0,400000.0,45000.0,-33.5228165,-70.6582291,445000.0,515.3160418506214,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,33.0,33.0,330000.0,35000.0,-33.5308076,-70.6706026,365000.0,930.101777949134,La Cisterna
La Cisterna,1.0,1.0,0.0,0.0,25.0,25.0,245000.0,30000.0,-33.5259673,-70.6629452,275000.0,138.08705007719104,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,32.0,32.0,265000.0,60000.0,-33.5437,-70.65741,325000.0,936.5196975723263,El Bosque
La Cisterna,1.0,1.0,1.0,0.0,42.0,42.0,380000.0,40000.0,-33.5264495,-70.6613511,420000.0,23.752116031598444,El Parrón
La Cisterna,2.0,2.0,1.0,0.0,54.0,54.0,470000.0,60000.0,-33.5131635,-70.6635868,530000.0,636.3180283294414,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,50.0,48.0,365000.0,45000.0,-33.526146,-70.662586,410000.0,99.5420002416716,El Parrón
La Cisterna,3.0,1.0,0.0,0.0,55.0,55.0,375000.0,0.0,-33.5451346,-70.6566098,375000.0,971.1327419434066,El Bosque
La Cisterna,2.0,2.0,0.0,0.0,54.0,54.0,370000.0,70000.0,-33.5428267,-70.6690666,440000.0,443.9987398183485,El Bosque
La Cisterna,3.0,1.0,1.0,0.0,45.0,45.0,370000.0,39000.0,-33.5442053,-70.6546045,409000.0,1103.4833133237544,San Ramón
La Cisterna,2.0,1.0,0.0,0.0,55.0,55.0,330000.0,40000.0,-34.9210459,-71.4943726,370000.0,166758.09512407728,El Pino
La Cisterna,3.0,2.0,0.0,0.0,78.0,75.0,486688.0,0.0,-33.5266115,-70.6587867,486688.0,261.1481519158778,El Parrón
La Cisterna,2.0,1.0,1.0,0.0,45.0,45.0,350000.0,39000.0,-33.5442053,-70.6546045,389000.0,1103.4833133237544,San Ramón
La Cisterna,1.0,1.0,0.0,0.0,23.0,23.0,250000.0,0.0,-33.526146,-70.662586,250000.0,99.5420002416716,El Parrón
La Cisterna,3.0,1.0,0.0,0.0,50.0,4.0,350000.0,32000.0,-33.536495,-70.665855,382000.0,167.08429449360875,La Cisterna
La Cisterna,2.0,2.0,1.0,0.0,56.0,52.0,470000.0,0.0,-33.5132597,-70.6633303,470000.0,612.3156195100462,Lo Ovalle
La Cisterna,1.0,1.0,1.0,0.0,40.0,40.0,420000.0,55000.0,-33.5176162,-70.6528851,475000.0,557.6272884707505,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,33.0,30.38,298989.0,55601.0,-33.536851,-70.6628022,354590.0,159.049504109342,La Cisterna
La Cisterna,2.0,1.0,1.0,1.0,56.0,56.0,450000.0,68000.0,-33.5351932,-70.6621325,518000.0,321.1371678777217,La Cisterna
La Cisterna,3.0,1.0,1.0,0.0,50.0,50.0,390000.0,39000.0,-33.5257806,-70.6762961,429000.0,1364.9988746819624,El Parrón
La Cisterna,2.0,1.0,0.0,0.0,44.0,40.05,378005.0,68441.0,-33.536851,-70.6628022,446446.0,159.049504109342,La Cisterna
La Cisterna,1.0,1.0,0.0,0.0,33.0,28.0,320000.0,35000.0,-33.5166837,-70.6558721,355000.0,288.93296871145395,Lo Ovalle
La Cisterna,3.0,1.0,0.0,0.0,42.0,42.0,370000.0,35000.0,-33.5409882,-70.6583337,405000.0,690.808590018475,La Cisterna
La Cisterna,1.0,1.0,0.0,0.0,32.0,30.0,280000.0,50000.0,-33.54257,-70.669896,330000.0,506.47716624334936,El Bosque
La Cisterna,2.0,1.0,1.0,0.0,45.0,42.0,400000.0,50000.0,-33.518986,-70.652252,450000.0,642.3075601761694,Lo Ovalle
La Cisterna,2.0,1.0,1.0,0.0,50.0,48.0,400000.0,50000.0,-33.518986,-70.652252,450000.0,642.3075601761694,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,33.0,31.0,310000.0,55000.0,-33.5269896,-70.6600783,365000.0,151.2383254758972,El Parrón
La Cisterna,2.0,1.0,1.0,1.0,43.64,43.64,405000.0,0.0,-33.523926,-70.65757,405000.0,470.7415411288656,El Parrón
La Cisterna,3.0,2.0,1.0,0.0,50.0,50.0,370000.0,39000.0,-35.675147,-71.542969,409000.0,245857.8315459122,El Pino
La Cisterna,3.0,1.0,1.0,0.0,45.0,45.0,350000.0,40000.0,-33.5442053,-70.6546045,390000.0,1103.4833133237544,San Ramón
La Cisterna,1.0,1.0,0.0,0.0,30.0,28.0,420000.0,25000.0,-33.51671,-70.65588,445000.0,287.504282899842,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,35.0,37.5,290000.0,45000.0,-33.5269896,-70.6600783,335000.0,151.2383254758972,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,41.0,38.0,300000.0,40000.0,-33.5132597,-70.6633303,340000.0,612.3156195100462,Lo Ovalle
La Cisterna,2.0,2.0,0.0,0.0,44.61,44.61,401000.0,79000.0,-33.517998,-70.657471,480000.0,150.8410319282577,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,30.04,30.04,308000.0,59000.0,-33.517998,-70.657471,367000.0,150.8410319282577,Lo Ovalle
La Cisterna,3.0,2.0,0.0,0.0,58.0,56.0,380000.0,60000.0,-33.5428167,-70.6690293,440000.0,443.50157273494375,El Bosque
La Cisterna,2.0,1.0,0.0,0.0,50.0,47.0,390000.0,0.0,-33.5253548,-70.652534,390000.0,850.2152877565393,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,31.72,31.72,317500.0,58000.0,-33.536575,-70.663132,375500.0,147.4156943784332,La Cisterna
La Cisterna,2.0,1.0,1.0,0.0,47.0,47.0,370000.0,0.0,-33.5264263,-70.6781345,370000.0,1533.1278751766079,El Parrón
La Cisterna,2.0,1.0,1.0,0.0,54.0,45.0,400000.0,70000.0,-33.5259062,-70.6525538,470000.0,841.3772648652885,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,32.5,30.07,300000.0,43000.0,-33.5269896,-70.6600783,343000.0,151.2383254758972,El Parrón
La Cisterna,1.0,1.0,0.0,1.0,40.0,38.0,295000.0,45000.0,-33.5172347,-70.651834,340000.0,654.3022729896123,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,29.9,29.9,312000.0,58000.0,-33.536575,-70.663132,370000.0,147.4156943784332,La Cisterna
La Cisterna,2.0,1.0,1.0,0.0,57.0,50.0,390000.0,60000.0,-33.5258133,-70.6523855,450000.0,857.7937954045716,El Parrón
La Cisterna,2.0,1.0,0.0,1.0,42.0,42.0,390000.0,71836.0,-33.5437,-70.65741,461836.0,936.5196975723263,El Bosque
La Cisterna,1.0,1.0,0.0,0.0,32.88,30.0,320000.0,50000.0,-33.5172347,-70.651834,370000.0,654.3022729896123,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,46.0,39.0,380000.0,30000.0,-33.5362381,-70.6706783,410000.0,595.9848870479211,La Cisterna
La Cisterna,1.0,1.0,1.0,0.0,38.2,34.09,355000.0,0.0,-33.5167,-70.65,355000.0,827.2869501368981,Lo Ovalle
La Cisterna,3.0,1.0,0.0,0.0,50.0,50.0,400000.0,31000.0,-33.5356409,-70.6711103,431000.0,651.6956022159573,La Cisterna
La Cisterna,2.0,1.0,1.0,0.0,56.0,50.0,390000.0,60000.0,-33.5252462,-70.6530302,450000.0,806.7558530582194,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,29.0,25.0,300000.0,30000.0,-33.51671,-70.65588,330000.0,287.504282899842,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,36.0,32.0,410000.0,47000.0,-33.5205707,-70.6585312,457000.0,361.6046055717549,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,31.25,28.98,300000.0,43000.0,-33.5269896,-70.6600783,343000.0,151.2383254758972,El Parrón
La Cisterna,2.0,1.0,0.0,0.0,44.0,42.0,410000.0,0.0,-33.5244026,-70.6548678,410000.0,666.3954162031163,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,30.04,30.04,311000.0,61000.0,-33.517998,-70.657471,372000.0,150.8410319282577,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,30.0,27.0,293000.0,0.0,-33.51671,-70.65588,293000.0,287.504282899842,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,29.0,29.0,295000.0,60000.0,-33.5437,-70.65741,355000.0,936.5196975723263,El Bosque
La Cisterna,2.0,1.0,0.0,0.0,48.0,46.0,340000.0,0.0,-33.5415095,-70.6516786,340000.0,780.2365591988356,San Ramón
La Cisterna,2.0,1.0,0.0,0.0,50.0,46.0,380000.0,60000.0,-33.51997,-70.6581506,440000.0,301.151573860762,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,33.0,33.0,300000.0,0.0,-33.5202412,-70.6555803,300000.0,445.79930815467924,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,90.0,50.0,330000.0,50000.0,-33.5338097,-70.6690657,380000.0,587.260066256205,La Cisterna
La Cisterna,1.0,1.0,0.0,0.0,30.0,27.0,300000.0,30000.0,-33.5166837,-70.6558721,330000.0,288.93296871145395,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,30.0,27.0,300000.0,30000.0,-33.5166837,-70.6558721,330000.0,288.93296871145395,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,35.0,33.0,290000.0,35000.0,-33.5269896,-70.6600783,325000.0,151.2383254758972,El Parrón
La Cisterna,2.0,1.0,1.0,0.0,58.0,58.0,490000.0,85.0,-33.5351932,-70.6621325,490085.0,321.1371678777217,La Cisterna
La Cisterna,3.0,1.0,0.0,0.0,48.0,48.0,390000.0,48000.0,-33.5399684,-70.659902,438000.0,506.6291408194419,La Cisterna
La Cisterna,3.0,1.0,0.0,0.0,55.0,53.0,450000.0,40000.0,-33.5455326,-70.6560624,490000.0,1016.1173590382091,El Bosque
La Cisterna,3.0,2.0,1.0,1.0,75.0,75.0,590000.0,98000.0,-33.5131635,-70.6635868,688000.0,636.3180283294414,Lo Ovalle
La Cisterna,3.0,2.0,0.0,0.0,57.0,57.0,475000.0,75000.0,-33.5244026,-70.6548678,550000.0,666.3954162031163,El Parrón
La Cisterna,1.0,1.0,0.0,0.0,34.0,34.0,290000.0,0.0,-33.526146,-70.662586,290000.0,99.5420002416716,El Parrón
La Cisterna,2.0,2.0,1.0,0.0,55.0,52.0,460000.0,60000.0,-33.5241867,-70.6557662,520000.0,599.0030318685587,El Parrón
La Cisterna,2.0,1.0,0.0,0.0,46.0,46.0,400000.0,0.0,-33.51708,-70.65275,400000.0,569.9656927171009,Lo Ovalle
La Cisterna,2.0,1.0,0.0,1.0,47.0,45.0,400000.0,70000.0,-33.5241867,-70.6557662,470000.0,599.0030318685587,El Parrón
La Cisterna,3.0,2.0,0.0,0.0,63.0,60.0,500000.0,0.0,-33.5397956,-70.6605924,500000.0,443.5295225096691,La Cisterna
La Cisterna,2.0,1.0,1.0,1.0,43.0,41.0,430000.0,60000.0,-33.5269896,-70.6600783,490000.0,151.2383254758972,El Parrón
La Cisterna,2.0,1.0,0.0,0.0,48.0,43.0,380000.0,50000.0,-33.5382279,-70.6673644,430000.0,290.8943454182328,La Cisterna
La Cisterna,1.0,1.0,1.0,0.0,36.0,33.0,350000.0,40000.0,-33.5155972,-70.6624721,390000.0,384.31595590813083,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,30.0,30.0,290000.0,50000.0,-33.5185929,-70.6522434,340000.0,631.965460042242,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,33.0,33.0,300000.0,35000.0,-33.5170262,-70.6515978,335000.0,676.9767507240672,Lo Ovalle
La Cisterna,3.0,2.0,0.0,0.0,50.0,48.0,340000.0,0.0,-33.541039,-70.675476,340000.0,989.559443462667,El Bosque
La Cisterna,2.0,1.0,0.0,0.0,49.0,47.0,360000.0,45000.0,-33.5244026,-70.6548678,405000.0,666.3954162031163,El Parrón
La Cisterna,1.0,1.0,1.0,1.0,30.0,30.0,300000.0,37305.0,-33.520267,-70.655602,337305.0,446.50958577042627,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,30.33,30.33,306000.0,58000.0,-33.536575,-70.663132,364000.0,147.4156943784332,La Cisterna
La Cisterna,2.0,1.0,0.0,0.0,41.93,41.93,387500.0,70000.0,-33.536575,-70.663132,457500.0,147.4156943784332,La Cisterna
La Cisterna,2.0,1.0,1.0,1.0,45.0,42.0,425000.0,65000.0,-33.51714,-70.6518386,490000.0,654.1376343706218,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,31.0,31.0,300000.0,49417.0,-33.543907,-70.657959,349417.0,880.9351300230309,El Bosque
La Cisterna,1.0,1.0,0.0,0.0,34.0,34.0,310000.0,40000.0,-33.51714,-70.6518386,350000.0,654.1376343706218,Lo Ovalle
La Cisterna,1.0,1.0,1.0,0.0,25.0,25.0,320000.0,50000.0,-33.531323,-70.6694643,370000.0,821.1490899488948,La Cisterna
La Cisterna,3.0,3.0,0.0,0.0,122.9,88.0,740000.0,0.0,-33.5157474,-70.6570513,740000.0,245.26213099380664,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,42.0,45.0,420000.0,0.0,-33.5451522,-70.6565562,420000.0,975.7637493603467,El Bosque
La Cisterna,2.0,1.0,1.0,0.0,50.0,48.0,390000.0,50000.0,-33.5205707,-70.6585312,440000.0,361.6046055717549,Lo Ovalle
La Cisterna,2.0,2.0,1.0,1.0,59.0,59.0,410000.0,55000.0,-33.531323,-70.6694643,465000.0,821.1490899488948,La Cisterna
La Cisterna,2.0,2.0,1.0,1.0,43.5,40.0,440000.0,50000.0,-33.5397209,-70.6837507,490000.0,1724.5304301767776,El Bosque
La Cisterna,3.0,1.0,0.0,0.0,50.0,4.0,380000.0,31000.0,-33.5356409,-70.6711103,411000.0,651.6956022159573,La Cisterna
La Cisterna,2.0,1.0,2.0,0.0,70.0,55.0,400000.0,0.0,-33.5178352,-70.656959,400000.0,187.46449426113207,Lo Ovalle
La Cisterna,2.0,1.0,1.0,0.0,55.0,48.0,390000.0,60000.0,-33.5252502,-70.6530113,450000.0,808.4053389349222,El Parrón
La Cisterna,3.0,1.0,0.0,0.0,50.0,50.0,380000.0,0.0,-33.5440097,-70.6653064,380000.0,309.06267060452615,El Bosque
La Cisterna,2.0,2.0,0.0,0.0,48.0,44.62,405888.0,69000.0,-33.5372953,-70.6634128,474888.0,91.70763564476253,La Cisterna
La Cisterna,1.0,1.0,0.0,0.0,25.0,25.0,300000.0,0.0,-33.515973,-70.6622216,300000.0,344.0998814417401,Lo Ovalle
La Cisterna,1.0,1.0,0.0,0.0,30.0,25.0,250000.0,30000.0,-33.5269896,-70.6600783,280000.0,151.2383254758972,El Parrón
La Cisterna,2.0,1.0,0.0,0.0,65.0,58.0,350000.0,50000.0,-33.51507,-70.66591,400000.0,698.059668156829,Lo Ovalle
La Cisterna,3.0,1.0,0.0,0.0,50.0,50.0,380000.0,50000.0,-33.5373874,-70.6693316,430000.0,457.4876184318086,La Cisterna
La Cisterna,1.0,1.0,0.0,0.0,33.07,30.57,320000.0,30000.0,-33.5269977,-70.6601344,350000.0,146.7350428220392,El Parrón
La Cisterna,2.0,2.0,1.0,0.0,60.0,54.0,410000.0,55000.0,-33.5205707,-70.6585312,465000.0,361.6046055717549,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,44.0,41.5,360000.0,50000.0,-33.5269977,-70.6601344,410000.0,146.7350428220392,El Parrón
La Cisterna,3.0,1.0,0.0,0.0,48.0,48.0,390000.0,0.0,-33.5398015,-70.6799764,390000.0,1412.3352892994883,El Bosque
La Cisterna,1.0,1.0,0.0,0.0,29.0,25.0,290000.0,30000.0,-33.5166751,-70.6563513,320000.0,246.44133740555748,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,45.0,45.0,350000.0,0.0,-33.5398015,-70.6799764,350000.0,1412.3352892994883,El Bosque
La Cisterna,2.0,1.0,0.0,1.0,45.0,42.0,360000.0,47000.0,-33.5176162,-70.6528851,407000.0,557.6272884707505,Lo Ovalle
La Cisterna,2.0,1.0,0.0,0.0,47.0,45.0,400000.0,40000.0,-33.5176162,-70.6528851,440000.0,557.6272884707505,Lo Ovalle
La Cisterna,1.0,1.0,0.0,1.0,40.0,38.0,320000.0,40000.0,-33.5241867,-70.6557662,360000.0,599.0030318685587,El Parrón
La Cisterna,2.0,1.0,0.0,1.0,45.0,43.0,400000.0,50000.0,-33.5269896,-70.6600783,450000.0,151.2383254758972,El Parrón
La Cisterna,2.0,1.0,0.0,0.0,53.0,50.0,339000.0,49000.0,-33.5269896,-70.6600783,388000.0,151.2383254758972,El Parrón
La Cisterna,3.0,1.0,1.0,1.0,55.0,55.0,530000.0,80000.0,-33.5244026,-70.6548678,610000.0,666.3954162031163,El Parrón
La Cisterna,3.0,1.0,0.0,0.0,48.0,48.0,380000.0,50000.0,-33.5392563,-70.6816789,430000.0,1578.9430930081426,El Bosque
La Cisterna,2.0,1.0,1.0,1.0,48.0,47.0,390000.0,40000.0,-33.5397956,-70.6605924,430000.0,443.5295225096691,La Cisterna
La Cisterna,3.0,1.0,0.0,0.0,50.0,50.0,360000.0,50000.0,-33.5378456,-70.6707668,410000.0,592.8279766296142,La Cisterna
La Cisterna,2.0,1.0,1.0,0.0,45.0,43.0,430000.0,50000.0,-33.5269896,-70.6600783,480000.0,151.2383254758972,El Parrón
La Cisterna,2.0,1.0,0.0,0.0,53.0,47.0,390000.0,17000.0,-33.516561,-70.6724874,407000.0,1263.9375952568032,Lo Ovalle
La Cisterna,1.0,1.0,1.0,1.0,35.0,40.0,310000.0,90000.0,-33.5161294,-70.6625638,400000.0,366.14762049993277,Lo Ovalle
La Cisterna,2.0,2.0,0.0,0.0,52.0,52.0,400000.0,53000.0,-33.5416919,-70.6734662,453000.0,799.1151778503769,El Bosque
La Florida,2.0,1.0,1.0,1.0,49.0,45.0,460000.0,103000.0,-33.5190532,-70.6079289,563000.0,653.8555221946683,Mirador
La Florida,1.0,1.0,1.0,1.0,36.0,30.0,360000.0,0.0,-33.5123268,-70.592563,360000.0,412.15682709027567,Macul
La Florida,2.0,2.0,1.0,1.0,51.89,51.89,480000.0,0.0,-33.522579,-70.586311,480000.0,969.3198918517792,Vicuña Mackenna
La Florida,1.0,1.0,0.0,0.0,40.0,40.0,320000.0,43000.0,-33.5139282,-70.5927074,363000.0,574.0721377543315,Macul
La Florida,1.0,1.0,0.0,0.0,34.77,34.77,320000.0,48870.0,-33.522243,-70.598457,368870.0,214.98722162918887,Bellavista de La Florida
La Florida,1.0,1.0,0.0,0.0,22.0,22.0,270000.0,25000.0,-33.544465,-70.588116,295000.0,169.86521228644952,Trinidad
La Florida,3.0,2.0,1.0,0.0,112.0,112.0,900000.0,80000.0,-33.518345,-70.537689,980000.0,4961.780204587666,Macul
La Florida,2.0,2.0,0.0,1.0,77.0,73.0,650000.0,60000.0,-33.5169726,-70.6012759,710000.0,426.85983161031044,Bellavista de La Florida
La Florida,2.0,2.0,0.0,0.0,42.0,40.0,400000.0,55000.0,-33.5162397,-70.6047164,455000.0,333.3638247195697,Mirador
La Florida,1.0,1.0,0.0,0.0,33.0,33.0,340000.0,0.0,-33.51497,-70.6054,340000.0,179.46440449875146,Mirador
La Florida,1.0,1.0,0.0,0.0,35.54,35.54,370000.0,67000.0,-33.51334,-70.609055,437000.0,290.3889610600409,Mirador
La Florida,3.0,2.0,1.0,0.0,63.0,60.0,530000.0,108000.0,-33.5190532,-70.6079289,638000.0,653.8555221946683,Mirador
La Florida,2.0,1.0,0.0,0.0,57.0,52.0,430000.0,90000.0,-33.5159534,-70.6050943,520000.0,292.44275918616916,Mirador
La Florida,2.0,2.0,1.0,0.0,55.0,48.0,395000.0,64000.0,-33.5139536,-70.5925631,459000.0,571.0864634415932,Macul
La Florida,3.0,2.0,1.0,0.0,74.0,70.0,648627.0,0.0,-33.524918,-70.588112,648627.0,821.6402012287656,Vicente Valdés
La Florida,2.0,2.0,1.0,1.0,52.28,52.28,445000.0,75237.0,-33.522243,-70.598457,520237.0,214.98722162918887,Bellavista de La Florida
La Florida,1.0,1.0,0.0,0.0,35.0,35.0,320000.0,40000.0,-33.515089,-70.604491,360000.0,228.62428549310667,Mirador
La Florida,2.0,2.0,1.0,1.0,58.0,58.0,500000.0,75000.0,-33.5224972,-70.5807721,575000.0,1461.634138978567,Vicuña Mackenna
La Florida,3.0,2.0,1.0,0.0,68.0,64.0,550000.0,80000.0,-33.5183577,-70.6106072,630000.0,700.3671251369418,Mirador
La Florida,2.0,1.0,0.0,0.0,54.0,49.0,380000.0,65000.0,-33.5274619,-70.5849595,445000.0,1099.5921298779535,Vicente Valdés
